id,affiliation
2679,"C&C Res. Labs., NEC Corporation"
2680,"Microsoft Research Institute, Sydney"
2681,Fujitsu Software Corporation
2682,AT&T Laboratories
2683,"Microsoft Institute, Sydney"
2684,"Oxford University, Dept. of Experimental Psychology"
2685,Fujitsu Laboratories Ltd.
2686,Middle East Technical University
2687,NTT
2688,Tottori University
2689,"Southern Methodist University, Dallas, TX"
2690,Carnegie Mellon University / University of Pittsburgh
2691,"Ecole Nationale Superieure des Telecommunications, Paris"
2692,SRI Cambridge
2693,University of the Saarland
2694,"Theoretische Informatik, LMU Muenchen, Germany"
2695,"Department of Language Engineering, UMIST, UK"
2696,"Linkoping University, Linkoping, Sweden"
2697,Research Institute for Language and Speech
2698,"Limsi-CNRS, France"
2699,Humboldt-Universität zu Berlin
2700,Universität des Saarlandes
2701,"University of Sheffield, UK"
2702,"ITRI, Univ. of Brighton"
2703,Pohang University of Science and Technology Korea
2704,"Parlevink Group, Department of Computer Science, University of Twente, The Netherlands"
2705,"University of Maastricht, the Netherlands"
2706,"Tilburg University, the Netherlands"
2707,Defence Science Organisation
2708,Defence Science Organisation and National University of Singapore
2709,"ISSCO, University of Geneva"
2710,"DFKI, Saarbruecken"
2711,"Aerospatiale, Suresnes"
2712,Aerospatiale
2713,"GMS, Berlin"
2714,University of Essex
2715,ISSCO
2716,"IBM Research, T. J. Watson Research Center, Yorktown Heights, NY, USA"
2717,AT&T Research
2718,"Computational Linguistics, Carnegie Mellon University"
2719,University of Brighton
2720,"U. Tilburg, U. Antwerp"
2721,U. Antwerp
2722,The Weizmann Institute of Science
2723,U. Tilburg
2724,"ToKyo Research Laboratory, IBM, Japan"
2725,"IMS, Stuttgart, Germany"
2726,MIT Media Laboratory
2727,Daimler Benz Research and Technology
2728,Universidad Carlos III de Madrid
2729,Universidad Autónoma de Madrid
2730,"Communications Research Laboratory, Japan"
2731,MIT Artificial Intelligence Lab.
2732,DePaul University
2733,"Language Center, University of Brighton"
2734,Information Technology Research Institute
2735,"Center for Language and Speech Processing, The Johns Hopkins University"
2736,IBM T. J. Watson Research Center
2737,Utrecht University
2738,"Institut fur Informatik, TU Munchen"
2739,"Bell Laboratories, Lucent Technologies, Murray Hill, NJ"
2740,"Department of Information Systems and Computer Science National University of Singapore, Singapore"
2741,Universite Paris-Nord
2742,Euskal Herriko Unibertsitatea
2743,"Dept of Computer and Information Science, University of Pennsylvania"
2744,"University of Erlangen-Nuremberg, Germany Department of Artifical Intelligence"
2745,Mitsubishi Electric Research Laboratories
2746,Swedish Institute of Computer Science
2747,"CoGenTex, Inc"
2748,Padova
2749,"Computational Linguistics Lab, Freiburg University, Germany"
2750,"Bavarian Research Center for Knowledge-Based Systems & Department of Pattern Recognition, University of Erlangen-Nuremberg, Germany"
2751,University of Padua
2752,"Simon Fraser University, Canada"
2753,"ISSCO, Geneva"
2754,Sheffield University
2755,"2LC-CNRS, France"
2756,"Lehrstuhl Computerlinguistik, Humboldt-University Berlin"
2757,"University of Aberdeen, UK"
2758,"HCRC, Edinburgh University"
2759,"Thomson Technical Labs, Rockville Maryland"
2760,"Institute for Research in Cognitive Science, University of Pennsylvania"
2761,"The Robert Gordon University, Aberdeen"
2762,"SFB 340, Univ. of Tuebingen"
2763,"DIAM: SIM/AP-HP & Dept de Biomathématiques, Université Paris 6"
2764,"Univ. of Tübingen, Germany"
2765,University of Stuttgart
2766,"Department of Computer Science and Engineering, Pohang University of Science and Technology, Pohang, Korea"
2767,"SFB 340, Univ. Tuebingen"
2768,"INRIA-Rocquencourt, Le Chesnay Cedex, France"
2769,Hong Kong University of Science and Technology
2770,"Microsoft Institute, Sydney, Australia"
2771,"Universit""at des Saarlandes, Computational Linguistics, Saarbr""ucken, Germany"
2772,"Department of Computer Engineering, Bilkent University, Ankara, Turkey"
2773,"Department of Computer Engineering, Bilkent University, Ankara Turkey"
2774,"Seminar für Sprachwissenschaft, Universität Tübingen, Germany"
2775,Department of Computer Science and Engineering Pohang University of Science and Technology
2776,"C&C Res. Labs.,NEC"
2777,"Department of Computer Science, University of Zurich"
2778,University of North Carolina Chapel Hill
2779,Bilkent University
2780,"University of North Carolina Chapel Hill, NC, U.S.A."
2781,"Computer Science, Technion, Israel Institute of Technology, Haifa, Israel"
2782,Institute for Language Speech and Hearing
2783,Doshisha University
2784,"University of Electro-Communications, Japan"
2785,Massachusetts Institute of Technology
2786,German Research Center for Artificial Intelligence
2787,"Language Technology Group, HCRC, Edinburgh"
2788,"Natural Language Unit, Microsoft Institute, Australia"
2789,"Dept LSI, Universitat Politecnica de Catalunya"
2790,"Computational Linguistics Research Group, Freiburg University, Germany"
2791,Dept. of Information System & Computer Science National University of Singapore
2792,"SILS, U. of North Carolina, Chapel Hill"
2793,"University of the Saarland, Germany"
2794,"Brandeis University, USA"
2795,"IMS-CL, University of Stuttgart"
2796,U S WEST Advanced Technologies
2797,"SCMS, The Robert Gordon University, Aberdeen"
2798,"Institute for Language and Speech Processing, Greece"
2799,Human Communication Research Centre University of Edinburgh
2800,"Institute for Computational Linguistics, University of Stuttgart"
2801,"Department of Computer Engineering and Information Science, Bilkent University, Ankara Turkey"
2802,"Department of Computer Engineering and Information Science Bilkent University, Ankara Turkey"
2803,"University of the Saarland, Dept. of Computational Linguistics"
2804,"Universidad Autónoma de Madrid, Madrid, Spain"
2805,"Universidad Politécnica de Madrid, Madrid, Spain"
2806,"E.T.S.I. Telecomunicación, Universidad Politécnica de Madrid, Madrid, Spain"
2807,"CoGenTex, Inc."
2808,"SfS, University of T""ubingen"
2809,"Institute of Mathematics, bl.8, 1113 Sofia, Bulgaria"
2810,"Universitaet Erlangen-Nuernberg, IMMD 8"
2811,ESIEA / Thomson-CSF LCR
2812,"AI Center and CSLI, SRI International"
2813,"ISSCO, Universite de Geneve"
2814,"LIPN, Universite Paris-Nord"
2815,USC/Information Sciences Institute
2816,"University of Leeds, UK"
2817,FAW Ulm
2818,Universitaet Duisburg
2819,FAW Ulm and University of Toronto
2820,"Department of Computer Science & Engineering and Postech Information Research Laboratory, Pohang University of Science & Technology"
2821,"SRI International, Cambridge, UK"
2822,"ISSCO, Geneva, Switzerland"
2823,University of Massachusetts
2824,"IBM Research, Tokyo Research Laboratory"
2825,Bowdoin College
2826,Sony Computer Science Laboratory Inc.
2827,Bellcore
2828,"Laboratorio de Lingüística Informática, Facultad de Filosofía y Letras, Universidad Autónoma de Madrid"
2829,"Departamento de Ingeniería de Sistemas Telemáticos, Escuela Superior de Ingenieros de Telecomunicaciones, Universidad Politécnica de Madrid"
2830,"Department of Computer and Information Science Linkoping University, Sweden"
2831,"University of Edinburgh, Centre for Cognitive Science"
2832,"IBM Research, T. J. Watson Research Center"
2833,Universität Stuttgart
2834,"Department of Computer and Information Science, University of Pennsylvania"
2835,AT\&T Bell Laboratories
2836,"Centre for Cognitive Science, University of Edinburgh, UK"
2837,"Microsoft, Sydney"
2838,Simon Fraser University
2839,MIT AI Laboratory
2840,"Bavarian Research Center for Knowledge Based Systems, Erlangen, Germany"
2841,"Computer Science Department, Columbia Univ"
2842,Northeastern U.
2843,"Department of Computing, Imperial College, London"
2844,"DFKI GmbH, Saarbrücken, Germany"
2845,"U. of North Carolina, Chapel Hill"
2846,Institut de Recherches en Informatique de Nantes
2847,Mississippi State University
2848,DFKI Saarbruecken
2849,"Universität des Saarlandes, Computational Linguistics"
2850,"Institute of Mathematics, Sofia, Bulgaria"
2851,AT&T Bell Laboratories
2852,"Alfa-informatica and BCN, Groningen"
2853,Department Of Defense
2854,"CoGenTeX, Ithaca"
2855,"currently INESC, Lisbon"
2856,"now INESC, Lisbon"
2857,"Department of Computer Science & Engineering and Postech Information Research Laboratory Pohang University of Science & Technology, Hoja-Dong, Pohang, Korea"
2858,Max Planck Institute for Psycholinguistics
2859,"CoGenTex, Ithaca, USA"
2860,USP
2861,"Computer Science, Technion, Israel Institute of Techniology, Haifa 32000, Israel"
2862,Hewlett Packard Laboratories
2863,"Rank Xerox Research Centre, Grenoble Laboratory"
2864,2LC-CNRS
2865,INaLF-CNRS
2866,Informatique CDC
2867,"SFB 340, Univ. T""ubingen"
2868,"ARL, Hitachi, Ltd."
2869,University of Hertfordshire
2870,"Dept.of Artificial Intelligence, Univ.of Edinburgh"
2871,"Dept.of Computer Science, Univ.of Edinburgh"
2872,"Queen's University, Belfast"
2873,Rank Xerox Research Centre
2874,"Universitat Stuttgart, Institut fur maschinelle Sprachverarbeitung"
2875,"CSLI, Stanford University"
2876,"IRIT, University Paul Sabatier, Toulouse, FRANCE"
2877,"Computational Lingusitic Research Group, Freiburg University, Germany"
2878,University of Saarbruecken
2879,University of La Sorbonne
2880,"Department of Computer Science and Information Engineering, National Taiwan University"
2881,"Computer Lab, University of Cambridge"
2882,"Dept. of comp. sci, POSTECH, Korea."
2883,Institute for Computational Linguistics University of Stuttgart
2884,"Tel Aviv University, Israel"
2885,"The Technion, Israel"
2886,"Human Communication Research Centre, Edinburgh University"
2887,"School of Cognitive & Computing Sciences, University of Sussex, UK"
2888,"Research Unit for Multilingual Language Technology, University of Helsinki, Finland"
2889,"Master's Thesis, University of Tuebingen, Germany"
2890,"Research Unit for Computational Linguistics, University of Helsinki, Finland"
2891,Computer Technology Institute & Computer Eng. Dept. University of Patras
2892,"SFB340, University of Tuebingen"
2893,"Universitaet des Saarlandes, Comptational Linguistics Dept."
2894,"University of the Saarland, Comptational Linguistics Dept."
2895,"Dept. of Computer Science, University of York, York, England"
2896,"GETA-IMAG, Universite de Grenoble 1 & CNRS"
2897,"Informatika Fakultatea, Basque Country University"
2898,"Technische Universit""at Berlin"
2899,"University of Cologne, Germany"
2900,"Department of Computer Science, University of Sheffield, England"
2901,"City University of Hong Kong & Tsinghua University, Beijing"
2902,"Tsinghua University, Beijing"
2903,"SRI International, Menlo Park, CA 94025"
2904,"GETA, IMAG"
2905,"University of the Saarland, Computational Linguistics Dept."
2906,"University of Osnabrueck, Germany"
2907,"Mitsubishi Research Institute, Inc"
2908,"Department of Computer Science, Univ. College Dublin"
2909,"Department of Phonetics and Linguistics, University of Bergen"
2910,"Computer Science Department, New York University"
2911,Summer Institute of Linguistics
2912,"Department of Computer Science & Engineering and Postech Information Research Laboratory Pohang University of Science & Technology, Korea"
2913,UCF
2914,Barry University
2915,ATR Interpreting Telecommunications Research Labs
2916,U. Penn.
2917,Paris 7
2918,"School of Information and Library Science, U. of North Carolina, Chapel Hill"
2919,ATR
2920,"Fachbereich Informatik, Universität des Saarlandes, Saarbrücken, Germany"
2921,"LGI-Imag Campus, BP 53, Grenoble"
2922,Universitat des Saarlandes
2923,Sun Microsystems
2924,Stanford U.
2925,U. Penn
2926,"ITK, Tilburg University"
2927,Univ. Tokyo
2928,NTT Basic Research Laboratories
2929,"Computational Linguisitcs Research Group, Freiburg University, Germany"
2930,Sharp Laboratories of Europe Ltd
2931,Scandface
2932,SICS
2933,Sharp Laboratories of Europe
2934,Apple
2935,"UMIST, Manchester, Uk"
2936,"ICSI, Berkeley, CA"
2937,"University of Hamburg, Germany"
2938,"Bilkent University, Ankara"
2939,Columbia Univ.
2940,NEC
2941,"Dept. of Psychology, Albion College"
2942,"College of Computing, Georgia Tech"
2943,"SFB 340/B4, University of Tuebingen, Germany"
2944,"Mitsubishi Electric Research Laboratories, Cambridge, Mass."
2945,National Taiwan University
2946,"Xerox PARC, Palo Alto CA"
2947,"AT&T Bell Laboratories, Murray Hill NJ"
2948,"Simon Fraser University, Vancouver, Canada"
2949,"Research Unit for Computational Linguistics, University of Helsinki"
2950,"Code CS/Rp, Department of Computer Science, Naval Postgraduate School, Monterey"
2951,"IMS Stuttgart, Germany"
2952,"University of Tuebingen, Germany"
2953,"Dept. of Sociology, University of Surrey, UK"
2954,"Department of Computer Science, University of Manitoba"
2955,Digital Equipment Corporation
2956,"FAW Ulm, Ulm, Germany"
2957,University of Toronto and FAW Ulm
2958,"Universite Paris 7 / CoGenTex, Inc"
2959,"Technion, Israel Institute of Technology"
2960,"University of Bielefeld, Germany"
2961,Telia Research AB
2962,"IBM Research, Tokyo Research Lab."
2963,University of Taiwan
2964,"IGM-Ladl, Paris, France"
2965,"IGM-LADL, Paris, FRANCE"
2966,Austrian Research Institute for Artificial Intelligence
2967,"Dept. of Computer Science, University of York, York YO1 5DD, England"
2968,"Dept. of Computer Science, University of York, York, YO1 5DD, England"
2969,UC Berkeley and Xerox PARC
2970,"Linguistics Research Department, AT&T Bell Laboratories, Murray Hill, NJ"
2971,"University of Erlangen-Nuernberg, IMMD VIII"
2972,"Artificial Intelligence Center, SRI"
2973,Electrotechnical Laboratory
2974,"Dept. of Computer Science, University of Hamburg, FRG"
2975,"Department of Artificial Intelligence, University of Edinburgh"
2976,"Intelligent Systems Program, University of Pittsburgh"
2977,"Department of Computer Science and Learning Research and Development Center, University of Pittsburgh"
2978,Hong Kong University of Science & Technology
2979,"University of Delaware and Visitor: IRCS, University of Pennsylvania"
2980,University of Colorado
2981,Univ. of Pennsylvania and Bowdoin College
2982,U of Rochester
2983,Universite Paris 7
2984,"Center for Cognitive Science, Univ. of Edinburgh"
2985,"Dept of Computer Engineering, Bilkent University, Ankara"
2986,"Department of Computer Science and Intelligent Systems Program, University of Pittsburgh"
2987,"IRIT, Universite Paul Sabatier, Toulouse"
2988,"Department of Linguistics, Stanford University"
2989,"University of Cambridge, Computer Laboratory"
2990,"HCRC Language Technology Group, The University of Edinburgh, UK"
2991,"HCRC Language Technology Group, University of Edinburgh"
2992,University of Padova
2993,"School of Computer Science, Carnegie Mellon University"
2994,Univ. of Delaware
2995,"Department of Computer Science, Columbia University, New York"
2996,"AT&T Bell Laboratories, Murray Hill, NJ"
2997,"Center of Excellence for Document Analysis and Recognition, Department of Computer Science, State University of New York at Buffalo"
2998,"Institute for Computational Linguistics, Stuttgart University"
2999,"AT&T Bell Laboratories, Murray Hill, NJ 07974, USA"
3000,"DAS, Harvard University, Cambridge MA 02138, USA"
3001,BCN RUG Groningen
3002,"Alfa-Informatica, Rijksuniversiteit Groningen"
3003,"Medical College, Autonomous University of Nuevo Leon, Monterrey, Mexico"
3004,University of Georgia
3005,LAMSADE
3006,Le2i
3007,"SIGPH@iPRI, IPRI"
3008,LNCC
3009,ECE GeorgiaTech
3010,Ben-Gurion University of the Negev
3011,Hebrew University of Jerusalem
3012,Junbo
3013,"DEC, University G. D'Annunzio, Pescara, Italy"
3014,"DICII, Universita' di Roma Tor Vergata, Roma, Italy"
3015,LAAS-ROC
3016,"CNRS, IRIF"
3017,"ARIC, MOAIS, LMC - IMAG"
3018,MOAIS
3019,GIEMA
3020,"Department of Electrical and Electronic Engineering, College of Engineering and Informatics, National University of Ireland, Galway"
3021,"LOCIE, PUCPR"
3022,LAAS-SARA
3023,"IRIF, PI.R2"
3024,"LPMA, LSTA"
3025,LSTA
3026,UCL
3027,University of Arkansas
3028,Brad
3029,"PARIETAL, NEUROSPIN"
3030,University of Malta
3031,Swinburne University of Technology
3032,Royal Children's Hospital
3033,Murdoch Childrens Research Institute
3034,"Dalhousie University, Halifax, Canada"
3035,University of Strathclyde
3036,University of Birmingham
3037,LMPA
3038,TAMU
3039,University Politehnica of Bucharest
3040,"LHC, IPRI"
3041,"IPRI, LHC"
3042,"CRIStAL, SEQUEL"
3043,Centre for Wireless Communications
3044,Federal University of Paraná
3045,Federal University of Santa Catarina
3046,CRIStAL
3047,"University Of Fribourg, Fribourg, Switzerland"
3048,"St. Poelten University of Applied Sciences, Austria"
3049,University of Rostock - CITlab
3050,TU Wien - Computer Vision Lab
3051,"PANAMA, UR1"
3052,DISC
3053,ITAV
3054,University of Exeter
3055,University of Göttingen
3056,"SEQUEL, CRIStAL, CNRS"
3057,FHCRC
3058,"SEQUEL, CNRS, CRIStAL"
3059,"MAP5 - UMR 8145, MODAL'X"
3060,"XLIM-MATHIS, TU"
3061,"PolSys, LIP6"
3062,"NEUROSPIN, PARIETAL"
3063,FIUC-Dk
3064,COATI
3065,DI
3066,VEGAS
3067,University of Warwick
3068,"Autonomous Motion Department at the MPI for Intelligent Systems, Tübingen, Germany"
3069,"Lula Robotics Inc., Seattle, WA, USA"
3070,"the Department of Information Science and Engineering, Southeast University, Nanjing, China"
3071,"the Key Laboratory of Child Development and Learning Science of Ministry of Education, Research Center for Learning Science, Southeast University, Nanjing, China"
